title,genres,year,votes,rating
A Very Harold & Kumar Christmas,Holiday,2011,74000,6.2
Gone with the Wind,Costume Drama,1940,345000,8.2
Gone with the Wind,Epic,1940,345000,8.2
Gone with the Wind,Period Drama,1940,345000,8.2
Gone with the Wind,Romantic Epic,1940,345000,8.2
Gone with the Wind,Tragic Romance,1940,345000,8.2
Gone with the Wind,War Epic,1940,345000,8.2
Gone with the Wind,Drama,1940,345000,8.2
Gone with the Wind,Romance,1940,345000,8.2
Gone with the Wind,War,1940,345000,8.2
August Evening,Drama,2007,289,6.8
Hitman: Agent 47,Action,2015,99000,5.7
Hitman: Agent 47,Adventure,2015,99000,5.7
Hitman: Agent 47,Crime,2015,99000,5.7
Hitman: Agent 47,Mystery,2015,99000,5.7
Hitman: Agent 47,Thriller,2015,99000,5.7
Bambi,Animal Adventure,1942,159000,7.3
Bambi,Hand-Drawn Animation,1942,159000,7.3
Bambi,Adventure,1942,159000,7.3
Bambi,Animation,1942,159000,7.3
Bambi,Drama,1942,159000,7.3
Bambi,Family,1942,159000,7.3
Mr. Brooks,Psychological Thriller,2007,160000,7.3
Mr. Brooks,Serial Killer,2007,160000,7.3
Mr. Brooks,Crime,2007,160000,7.3
Mr. Brooks,Drama,2007,160000,7.3
Mr. Brooks,Mystery,2007,160000,7.3
Mr. Brooks,Thriller,2007,160000,7.3
Bless the Child,Supernatural Horror,2000,16000,5.1
Bless the Child,Crime,2000,16000,5.1
Bless the Child,Drama,2000,16000,5.1
Bless the Child,Horror,2000,16000,5.1
Bless the Child,Thriller,2000,16000,5.1
Unfinished Business,Comedy,2015,36000,5.4
Unfinished Business,Drama,2015,36000,5.4
Gandhi,Docudrama,1983,243000,8.0
Gandhi,Epic,1983,243000,8.0
Gandhi,Period Drama,1983,243000,8.0
Gandhi,Biography,1983,243000,8.0
Gandhi,Drama,1983,243000,8.0
Gandhi,History,1983,243000,8.0
Zombieland: Double Tap,Dark Comedy,2019,214000,6.7
Zombieland: Double Tap,Zombie Horror,2019,214000,6.7
Zombieland: Double Tap,Action,2019,214000,6.7
Zombieland: Double Tap,Comedy,2019,214000,6.7
Zombieland: Double Tap,Horror,2019,214000,6.7
Repo Men,Cyberpunk,2010,112000,6.3
Repo Men,Dark Comedy,2010,112000,6.3
Repo Men,Action,2010,112000,6.3
Repo Men,Sci-Fi,2010,112000,6.3
Repo Men,Thriller,2010,112000,6.3
RoboCop,Cyberpunk,2014,244000,6.1
RoboCop,Superhero,2014,244000,6.1
RoboCop,Action,2014,244000,6.1
RoboCop,Crime,2014,244000,6.1
RoboCop,Sci-Fi,2014,244000,6.1
RoboCop,Thriller,2014,244000,6.1
The Indian Runner,Period Drama,1991,10000,6.9
The Indian Runner,Drama,1991,10000,6.9
Haunted Honeymoon,Satire,1986,8400,5.7
Haunted Honeymoon,Comedy,1986,8400,5.7
Flags of Our Fathers,War Epic,2006,132000,7.1
Flags of Our Fathers,Action,2006,132000,7.1
Flags of Our Fathers,Adventure,2006,132000,7.1
Flags of Our Fathers,Drama,2006,132000,7.1
Flags of Our Fathers,History,2006,132000,7.1
Flags of Our Fathers,War,2006,132000,7.1
Yes Man,Feel-Good Romance,2008,393000,6.8
Yes Man,High-Concept Comedy,2008,393000,6.8
Yes Man,Quirky Comedy,2008,393000,6.8
Yes Man,Romantic Comedy,2008,393000,6.8
Yes Man,Satire,2008,393000,6.8
Yes Man,Comedy,2008,393000,6.8
Yes Man,Romance,2008,393000,6.8
Lean on Me,Biography,1989,24000,7.4
Lean on Me,Drama,1989,24000,7.4
In the Loop,Satire,2009,63000,7.4
In the Loop,Comedy,2009,63000,7.4
Slither,Alien Invasion,2006,92000,6.5
Slither,Body Horror,2006,92000,6.5
Slither,Zombie Horror,2006,92000,6.5
Slither,Comedy,2006,92000,6.5
Slither,Horror,2006,92000,6.5
Slither,Sci-Fi,2006,92000,6.5
Connie and Carla,Comedy,2004,8800,6.3
Connie and Carla,Crime,2004,8800,6.3
Connie and Carla,Music,2004,8800,6.3
Pain & Gain,Caper,2013,235000,6.4
Pain & Gain,True Crime,2013,235000,6.4
Pain & Gain,Action,2013,235000,6.4
Pain & Gain,Biography,2013,235000,6.4
Pain & Gain,Comedy,2013,235000,6.4
Pain & Gain,Crime,2013,235000,6.4
Pain & Gain,Drama,2013,235000,6.4
Pain & Gain,Mystery,2013,235000,6.4
Casablanca,Drama,1943,628000,8.5
Casablanca,Romance,1943,628000,8.5
Casablanca,War,1943,628000,8.5
Final Destination 3,Supernatural Horror,2006,161000,5.8
Final Destination 3,Teen Horror,2006,161000,5.8
Final Destination 3,Horror,2006,161000,5.8
Final Destination 3,Thriller,2006,161000,5.8
Swing,Comedy,2003,222,5.6
Swing,Fantasy,2003,222,5.6
Swing,Romance,2003,222,5.6
Lights in the Dusk,Crime,2006,8400,6.8
Lights in the Dusk,Drama,2006,8400,6.8
After the Sunset,Action,2004,51000,6.2
After the Sunset,Comedy,2004,51000,6.2
After the Sunset,Crime,2004,51000,6.2
After the Sunset,Drama,2004,51000,6.2
Red One,Holiday Comedy,2024,138000,6.3
Red One,Action,2024,138000,6.3
Red One,Adventure,2024,138000,6.3
Red One,Comedy,2024,138000,6.3
Red One,Fantasy,2024,138000,6.3
Red One,Holiday,2024,138000,6.3
Red One,Mystery,2024,138000,6.3
Open Range,Costume Drama,2003,81000,7.4
Open Range,Period Drama,2003,81000,7.4
Open Range,Western Epic,2003,81000,7.4
Open Range,Action,2003,81000,7.4
Open Range,Drama,2003,81000,7.4
Open Range,Romance,2003,81000,7.4
Open Range,Western,2003,81000,7.4
Sheena,Jungle Adventure,1984,5800,4.9
Sheena,Superhero,1984,5800,4.9
Sheena,Adventure,1984,5800,4.9
Sheena,Fantasy,1984,5800,4.9
Bridge to Terabithia,Coming-of-Age,2007,181000,7.2
Bridge to Terabithia,Drama,2007,181000,7.2
Bridge to Terabithia,Family,2007,181000,7.2
Bridge to Terabithia,Fantasy,2007,181000,7.2
Frozen,Computer Animation,2013,685000,7.4
Frozen,Fairy Tale,2013,685000,7.4
Frozen,Mountain Adventure,2013,685000,7.4
Frozen,Pop Musical,2013,685000,7.4
Frozen,Adventure,2013,685000,7.4
Frozen,Animation,2013,685000,7.4
Frozen,Comedy,2013,685000,7.4
Frozen,Family,2013,685000,7.4
Frozen,Fantasy,2013,685000,7.4
Frozen,Musical,2013,685000,7.4
Every Thing Will Be Fine,Drama,2015,6600,5.5
Independence Day: Resurgence,Adventure Epic,2016,194000,5.2
Independence Day: Resurgence,Alien Invasion,2016,194000,5.2
Independence Day: Resurgence,Action,2016,194000,5.2
Independence Day: Resurgence,Adventure,2016,194000,5.2
Independence Day: Resurgence,Sci-Fi,2016,194000,5.2
Summer Hours,Drama,2009,8300,7.1
Summer Hours,Family,2009,8300,7.1
Sex and Death 101,Comedy,2008,12000,5.9
Sex and Death 101,Drama,2008,12000,5.9
Sex and Death 101,Fantasy,2008,12000,5.9
Sex and Death 101,Romance,2008,12000,5.9
Forrest Gump,Epic,1994,2400000,8.8
Forrest Gump,Drama,1994,2400000,8.8
Forrest Gump,Romance,1994,2400000,8.8
The Terminal,Comedy,2004,512000,7.4
The Terminal,Drama,2004,512000,7.4
The Terminal,Romance,2004,512000,7.4
Infamous,Docudrama,2006,19000,7.0
Infamous,Period Drama,2006,19000,7.0
Infamous,True Crime,2006,19000,7.0
Infamous,Biography,2006,19000,7.0
Infamous,Crime,2006,19000,7.0
Infamous,Drama,2006,19000,7.0
Mandela: Long Walk to Freedom,Biography,2013,30000,7.1
Mandela: Long Walk to Freedom,Drama,2013,30000,7.1
Mandela: Long Walk to Freedom,History,2013,30000,7.1
The Angry Birds Movie,Animal Adventure,2016,110000,6.3
The Angry Birds Movie,Computer Animation,2016,110000,6.3
The Angry Birds Movie,Action,2016,110000,6.3
The Angry Birds Movie,Adventure,2016,110000,6.3
The Angry Birds Movie,Animation,2016,110000,6.3
The Angry Birds Movie,Comedy,2016,110000,6.3
The Angry Birds Movie,Family,2016,110000,6.3
The Quiet Ones,Horror,2014,22000,5.1
The Quiet Ones,Mystery,2014,22000,5.1
The Quiet Ones,Thriller,2014,22000,5.1
The Philadelphia Experiment,Time Travel,1984,17000,6.1
The Philadelphia Experiment,Adventure,1984,17000,6.1
The Philadelphia Experiment,Drama,1984,17000,6.1
The Philadelphia Experiment,Romance,1984,17000,6.1
The Philadelphia Experiment,Sci-Fi,1984,17000,6.1
The Philadelphia Experiment,Thriller,1984,17000,6.1
The Greatest Showman,Period Drama,2017,329000,7.5
The Greatest Showman,Pop Musical,2017,329000,7.5
The Greatest Showman,Showbiz Drama,2017,329000,7.5
The Greatest Showman,Biography,2017,329000,7.5
The Greatest Showman,Drama,2017,329000,7.5
The Greatest Showman,Musical,2017,329000,7.5
The Cabin in the Woods,Conspiracy Thriller,2012,470000,7.0
The Cabin in the Woods,Monster Horror,2012,470000,7.0
The Cabin in the Woods,Psychological Horror,2012,470000,7.0
The Cabin in the Woods,Slasher Horror,2012,470000,7.0
The Cabin in the Woods,Supernatural Horror,2012,470000,7.0
The Cabin in the Woods,Suspense Mystery,2012,470000,7.0
The Cabin in the Woods,Teen Horror,2012,470000,7.0
The Cabin in the Woods,Werewolf Horror,2012,470000,7.0
The Cabin in the Woods,Horror,2012,470000,7.0
The Cabin in the Woods,Mystery,2012,470000,7.0
Acrimony,Drama,2018,10000,5.9
Acrimony,Horror,2018,10000,5.9
Acrimony,Romance,2018,10000,5.9
Acrimony,Thriller,2018,10000,5.9
Iron Man,Sci-Fi Epic,2008,1200000,7.9
Iron Man,Superhero,2008,1200000,7.9
Iron Man,Action,2008,1200000,7.9
Iron Man,Adventure,2008,1200000,7.9
Iron Man,Sci-Fi,2008,1200000,7.9
Jaws 3-D,Monster Horror,1983,50000,3.7
Jaws 3-D,Sea Adventure,1983,50000,3.7
Jaws 3-D,Survival,1983,50000,3.7
Jaws 3-D,Adventure,1983,50000,3.7
Jaws 3-D,Horror,1983,50000,3.7
Jaws 3-D,Thriller,1983,50000,3.7
Drugstore Cowboy,Dark Comedy,1989,42000,7.2
Drugstore Cowboy,Drug Crime,1989,42000,7.2
Drugstore Cowboy,Crime,1989,42000,7.2
Drugstore Cowboy,Drama,1989,42000,7.2
Take Shelter,Psychological Drama,2011,112000,7.3
Take Shelter,Psychological Thriller,2011,112000,7.3
Take Shelter,Workplace Drama,2011,112000,7.3
Take Shelter,Drama,2011,112000,7.3
Take Shelter,Thriller,2011,112000,7.3
Beowulf,Adult Animation,2007,177000,6.3
Beowulf,Computer Animation,2007,177000,6.3
Beowulf,Action,2007,177000,6.3
Beowulf,Adventure,2007,177000,6.3
Beowulf,Animation,2007,177000,6.3
Beowulf,Fantasy,2007,177000,6.3
My Big Fat Independent Movie,Parody,2005,1400,3.2
My Big Fat Independent Movie,Comedy,2005,1400,3.2
Beast,Survival,2022,46000,5.6
Beast,Action,2022,46000,5.6
Beast,Adventure,2022,46000,5.6
Beast,Drama,2022,46000,5.6
Beast,Horror,2022,46000,5.6
Beast,Thriller,2022,46000,5.6
Silent Hill,Monster Horror,2006,252000,6.5
Silent Hill,Supernatural Horror,2006,252000,6.5
Silent Hill,Horror,2006,252000,6.5
Silent Hill,Mystery,2006,252000,6.5
Drive Me Crazy,Romantic Comedy,1999,22000,5.8
Drive Me Crazy,Comedy,1999,22000,5.8
Drive Me Crazy,Drama,1999,22000,5.8
Drive Me Crazy,Romance,1999,22000,5.8
The Dukes of Hazzard,Comedy,2005,83000,5.1
Friend Request,Horror,2017,28000,5.2
Friend Request,Mystery,2017,28000,5.2
Friend Request,Thriller,2017,28000,5.2
The SpongeBob Movie: Sponge Out of Water,Computer Animation,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Hand-Drawn Animation,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Sea Adventure,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Adventure,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Animation,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Comedy,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Family,2015,64000,6.0
The SpongeBob Movie: Sponge Out of Water,Fantasy,2015,64000,6.0
The Girl on the Train,Drama,2009,1700,6.0
The Martian,Space Sci-Fi,2015,963000,8.0
The Martian,Survival,2015,963000,8.0
The Martian,Adventure,2015,963000,8.0
The Martian,Drama,2015,963000,8.0
The Martian,Sci-Fi,2015,963000,8.0
Coffee Date,Romantic Comedy,2006,1500,6.3
Coffee Date,Comedy,2006,1500,6.3
Coffee Date,Romance,2006,1500,6.3
Vox Lux,Drama,2018,21000,5.9
Vox Lux,Music,2018,21000,5.9
Remember Me,Tragedy,2010,159000,7.1
Remember Me,Drama,2010,159000,7.1
Remember Me,Romance,2010,159000,7.1
Stuart Little,Animal Adventure,1999,155000,6.0
Stuart Little,Adventure,1999,155000,6.0
Stuart Little,Comedy,1999,155000,6.0
Stuart Little,Family,1999,155000,6.0
Stuart Little,Fantasy,1999,155000,6.0
Year One,Buddy Comedy,2009,106000,4.9
Year One,Comedy,2009,106000,4.9
Captain Fantastic,Coming-of-Age,2016,243000,7.8
Captain Fantastic,Quirky Comedy,2016,243000,7.8
Captain Fantastic,Road Trip,2016,243000,7.8
Captain Fantastic,Teen Comedy,2016,243000,7.8
Captain Fantastic,Teen Drama,2016,243000,7.8
Captain Fantastic,Comedy,2016,243000,7.8
Captain Fantastic,Drama,2016,243000,7.8
Jawbreaker,Dark Comedy,1999,30000,5.7
Jawbreaker,Satire,1999,30000,5.7
Jawbreaker,Teen Comedy,1999,30000,5.7
Jawbreaker,Comedy,1999,30000,5.7
Jawbreaker,Crime,1999,30000,5.7
Jawbreaker,Thriller,1999,30000,5.7
The Congress,Animation,2014,20000,6.4
The Congress,Drama,2014,20000,6.4
The Congress,Sci-Fi,2014,20000,6.4
Contact,Psychological Drama,1997,302000,7.5
Contact,Psychological Thriller,1997,302000,7.5
Contact,Sci-Fi Epic,1997,302000,7.5
Contact,Space Sci-Fi,1997,302000,7.5
Contact,Tragedy,1997,302000,7.5
Contact,Workplace Drama,1997,302000,7.5
Contact,Drama,1997,302000,7.5
Contact,Mystery,1997,302000,7.5
Contact,Sci-Fi,1997,302000,7.5
Contact,Thriller,1997,302000,7.5
The Matador,Buddy Comedy,2006,47000,6.7
The Matador,Dark Comedy,2006,47000,6.7
The Matador,Parody,2006,47000,6.7
The Matador,Comedy,2006,47000,6.7
The Matador,Crime,2006,47000,6.7
The Matador,Thriller,2006,47000,6.7
1984,Dystopian Sci-Fi,1985,83000,7.0
1984,Drama,1985,83000,7.0
1984,Sci-Fi,1985,83000,7.0
Plastic Planet,Documentary,2009,1200,7.2
35 Shots of Rum,Coming-of-Age,2009,5400,7.1
35 Shots of Rum,Drama,2009,5400,7.1
The Iron Claw,Docudrama,2023,103000,7.6
The Iron Claw,Tragedy,2023,103000,7.6
The Iron Claw,Biography,2023,103000,7.6
The Iron Claw,Drama,2023,103000,7.6
The Iron Claw,Sport,2023,103000,7.6
Aline,Biography,2022,3600,6.3
Aline,Comedy,2022,3600,6.3
Aline,Drama,2022,3600,6.3
Aline,Music,2022,3600,6.3
Goya's Ghosts,Docudrama,2006,32000,6.9
Goya's Ghosts,Period Drama,2006,32000,6.9
Goya's Ghosts,Biography,2006,32000,6.9
Goya's Ghosts,Drama,2006,32000,6.9
Goya's Ghosts,History,2006,32000,6.9
Hamlet,Psychological Drama,2000,10000,5.9
Hamlet,Tragic Romance,2000,10000,5.9
Hamlet,Drama,2000,10000,5.9
Hamlet,Romance,2000,10000,5.9
Hamlet,Thriller,2000,10000,5.9
Death on the Nile,Whodunnit,2022,200000,6.3
Death on the Nile,Crime,2022,200000,6.3
Death on the Nile,Drama,2022,200000,6.3
Death on the Nile,Mystery,2022,200000,6.3
Halloween II,B-Horror,1981,107000,6.5
Halloween II,Slasher Horror,1981,107000,6.5
Halloween II,Teen Horror,1981,107000,6.5
Halloween II,Horror,1981,107000,6.5
Goosebumps,Adventure,2015,98000,6.3
Goosebumps,Comedy,2015,98000,6.3
Goosebumps,Fantasy,2015,98000,6.3
Goosebumps,Horror,2015,98000,6.3
John Wick: Chapter 4,Action Epic,2023,372000,7.6
John Wick: Chapter 4,Gun Fu,2023,372000,7.6
John Wick: Chapter 4,One-Person Army Action,2023,372000,7.6
John Wick: Chapter 4,Action,2023,372000,7.6
John Wick: Chapter 4,Crime,2023,372000,7.6
John Wick: Chapter 4,Thriller,2023,372000,7.6
Zero Dark Thirty,Docudrama,2013,329000,7.4
Zero Dark Thirty,Political Drama,2013,329000,7.4
Zero Dark Thirty,Political Thriller,2013,329000,7.4
Zero Dark Thirty,Drama,2013,329000,7.4
Zero Dark Thirty,History,2013,329000,7.4
Zero Dark Thirty,Thriller,2013,329000,7.4
Max,Animal Adventure,2015,29000,6.6
Max,Adventure,2015,29000,6.6
Max,Drama,2015,29000,6.6
Max,Family,2015,29000,6.6
Max,War,2015,29000,6.6
Coco,Computer Animation,2017,643000,8.4
Coco,Supernatural Fantasy,2017,643000,8.4
Coco,Adventure,2017,643000,8.4
Coco,Animation,2017,643000,8.4
Coco,Drama,2017,643000,8.4
Coco,Family,2017,643000,8.4
Coco,Fantasy,2017,643000,8.4
Coco,Music,2017,643000,8.4
Coco,Mystery,2017,643000,8.4
Streets of Fire,Action,1984,26000,6.7
Streets of Fire,Crime,1984,26000,6.7
Streets of Fire,Drama,1984,26000,6.7
Streets of Fire,Music,1984,26000,6.7
Streets of Fire,Romance,1984,26000,6.7
Streets of Fire,Thriller,1984,26000,6.7
Mondays in the Sun,Comedy,2002,16000,7.5
Mondays in the Sun,Drama,2002,16000,7.5
War Witch,Drama,2012,7700,7.0
War Witch,War,2012,7700,7.0
Freeze Frame,Crime,2004,3000,6.3
Freeze Frame,Drama,2004,3000,6.3
Freeze Frame,Mystery,2004,3000,6.3
Freeze Frame,Thriller,2004,3000,6.3
The Siege,Political Thriller,1998,80000,6.4
The Siege,Action,1998,80000,6.4
The Siege,Thriller,1998,80000,6.4
Kiss of Death,Crime,1995,21000,6.0
Kiss of Death,Drama,1995,21000,6.0
Kiss of Death,Thriller,1995,21000,6.0
Sisters,Buddy Comedy,2015,71000,6.0
Sisters,Comedy,2015,71000,6.0
Letters from Iwo Jima,War Epic,2007,173000,7.8
Letters from Iwo Jima,Action,2007,173000,7.8
Letters from Iwo Jima,Adventure,2007,173000,7.8
Letters from Iwo Jima,Drama,2007,173000,7.8
Letters from Iwo Jima,History,2007,173000,7.8
Letters from Iwo Jima,War,2007,173000,7.8
The Family Stone,Feel-Good Romance,2005,80000,6.3
The Family Stone,Holiday Comedy,2005,80000,6.3
The Family Stone,Holiday Romance,2005,80000,6.3
The Family Stone,Romantic Comedy,2005,80000,6.3
The Family Stone,Comedy,2005,80000,6.3
The Family Stone,Drama,2005,80000,6.3
The Family Stone,Holiday,2005,80000,6.3
The Family Stone,Romance,2005,80000,6.3
The Jungle Book,Jungle Adventure,1994,20000,6.1
The Jungle Book,Adventure,1994,20000,6.1
The Jungle Book,Family,1994,20000,6.1
The Jungle Book,Fantasy,1994,20000,6.1
The Jungle Book,Romance,1994,20000,6.1
Ju-on: The Grudge,Supernatural Horror,2003,50000,6.7
Ju-on: The Grudge,Horror,2003,50000,6.7
Wild Things,Erotic Thriller,1998,136000,6.6
Wild Things,Suspense Mystery,1998,136000,6.6
Wild Things,Crime,1998,136000,6.6
Wild Things,Drama,1998,136000,6.6
Wild Things,Mystery,1998,136000,6.6
Wild Things,Thriller,1998,136000,6.6
Frida,Docudrama,2002,98000,7.3
Frida,Period Drama,2002,98000,7.3
Frida,Biography,2002,98000,7.3
Frida,Drama,2002,98000,7.3
Frida,Romance,2002,98000,7.3
Indiana Jones and the Dial of Destiny,Adventure Epic,2023,218000,6.5
Indiana Jones and the Dial of Destiny,Globetrotting Adventure,2023,218000,6.5
Indiana Jones and the Dial of Destiny,Time Travel,2023,218000,6.5
Indiana Jones and the Dial of Destiny,Action,2023,218000,6.5
Indiana Jones and the Dial of Destiny,Adventure,2023,218000,6.5
Indiana Jones and the Dial of Destiny,Sci-Fi,2023,218000,6.5
The Bachelor,Romantic Comedy,1999,19000,5.1
The Bachelor,Comedy,1999,19000,5.1
The Bachelor,Romance,1999,19000,5.1
"Blood In, Blood Out",Epic,1993,36000,7.9
"Blood In, Blood Out",Tragedy,1993,36000,7.9
"Blood In, Blood Out",True Crime,1993,36000,7.9
"Blood In, Blood Out",Biography,1993,36000,7.9
"Blood In, Blood Out",Crime,1993,36000,7.9
"Blood In, Blood Out",Drama,1993,36000,7.9
3-Iron,Crime,2004,60000,7.9
3-Iron,Drama,2004,60000,7.9
3-Iron,Romance,2004,60000,7.9
Pandaemonium,Biography,2001,899,6.4
Pandaemonium,Drama,2001,899,6.4
The Terrorist,Drama,2000,2100,7.0
The Slaughter Rule,Coming-of-Age,2002,2800,5.9
The Slaughter Rule,Drama,2002,2800,5.9
The Slaughter Rule,Sport,2002,2800,5.9
The Ring,Supernatural Horror,2002,388000,7.1
The Ring,Horror,2002,388000,7.1
The Ring,Mystery,2002,388000,7.1
The Other Sister,Romantic Comedy,1999,13000,6.4
The Other Sister,Comedy,1999,13000,6.4
The Other Sister,Drama,1999,13000,6.4
The Other Sister,Romance,1999,13000,6.4
Rambo III,One-Person Army Action,1988,145000,5.8
Rambo III,Action,1988,145000,5.8
Rambo III,Adventure,1988,145000,5.8
Rambo III,Thriller,1988,145000,5.8
Spiral,Psychological Horror,2021,73000,5.2
Spiral,Psychological Thriller,2021,73000,5.2
Spiral,Splatter Horror,2021,73000,5.2
Spiral,Horror,2021,73000,5.2
Spiral,Mystery,2021,73000,5.2
Spiral,Thriller,2021,73000,5.2
Filth,Dark Comedy,2014,119000,7.0
Filth,Police Procedural,2014,119000,7.0
Filth,Action,2014,119000,7.0
Filth,Comedy,2014,119000,7.0
Filth,Crime,2014,119000,7.0
Filth,Drama,2014,119000,7.0
Return to the Blue Lagoon,Coming-of-Age,1991,22000,5.2
Return to the Blue Lagoon,Period Drama,1991,22000,5.2
Return to the Blue Lagoon,Survival,1991,22000,5.2
Return to the Blue Lagoon,Teen Romance,1991,22000,5.2
Return to the Blue Lagoon,Adventure,1991,22000,5.2
Return to the Blue Lagoon,Drama,1991,22000,5.2
Return to the Blue Lagoon,Romance,1991,22000,5.2
Pete's Dragon,Action,2016,63000,6.7
Pete's Dragon,Adventure,2016,63000,6.7
Pete's Dragon,Comedy,2016,63000,6.7
Pete's Dragon,Drama,2016,63000,6.7
Pete's Dragon,Family,2016,63000,6.7
Pete's Dragon,Fantasy,2016,63000,6.7
Camille Claudel 1915,Biography,2013,4000,6.5
Camille Claudel 1915,Drama,2013,4000,6.5
A Christmas Carol,Computer Animation,2009,135000,6.8
A Christmas Carol,Dark Fantasy,2009,135000,6.8
A Christmas Carol,Holiday Animation,2009,135000,6.8
A Christmas Carol,Holiday Family,2009,135000,6.8
A Christmas Carol,Adventure,2009,135000,6.8
A Christmas Carol,Animation,2009,135000,6.8
A Christmas Carol,Comedy,2009,135000,6.8
A Christmas Carol,Drama,2009,135000,6.8
A Christmas Carol,Family,2009,135000,6.8
A Christmas Carol,Fantasy,2009,135000,6.8
In Our Nature,Drama,2012,846,5.6
Lovelace,Biography,2013,44000,6.2
Lovelace,Drama,2013,44000,6.2
Cthulhu,Drama,2019,2300,4.6
Cthulhu,Horror,2019,2300,4.6
Cthulhu,Thriller,2019,2300,4.6
The Mosquito Coast,Jungle Adventure,1986,32000,6.6
The Mosquito Coast,Psychological Drama,1986,32000,6.6
The Mosquito Coast,Survival,1986,32000,6.6
The Mosquito Coast,Tragedy,1986,32000,6.6
The Mosquito Coast,Adventure,1986,32000,6.6
The Mosquito Coast,Drama,1986,32000,6.6
The Mosquito Coast,Thriller,1986,32000,6.6
Agora,Period Drama,2009,74000,7.1
Agora,Sword & Sandal,2009,74000,7.1
Agora,Adventure,2009,74000,7.1
Agora,Biography,2009,74000,7.1
Agora,Drama,2009,74000,7.1
Agora,History,2009,74000,7.1
Agora,Romance,2009,74000,7.1
The Doors,Docudrama,1991,102000,7.2
The Doors,Period Drama,1991,102000,7.2
